taxonomy_name,percentage,execution_number
neves2020nwpontology_tx006.ttl,60,5
neves2020nwpontology_tx006.ttl,60,6
neves2020nwpontology_tx006.ttl,60,7
neves2020nwpontology_tx006.ttl,60,8
neves2020nwpontology_tx006.ttl,60,9
neves2020nwpontology_tx006.ttl,60,10
neves2020nwpontology_tx006.ttl,80,1
neves2020nwpontology_tx006.ttl,80,2
neves2020nwpontology_tx006.ttl,80,3
neves2020nwpontology_tx006.ttl,80,4
neves2020nwpontology_tx006.ttl,80,5
neves2020nwpontology_tx006.ttl,80,6
neves2020nwpontology_tx006.ttl,80,7
neves2020nwpontology_tx006.ttl,80,8
neves2020nwpontology_tx006.ttl,80,9
neves2020nwpontology_tx006.ttl,80,10
pereira2015doacao-orgaos_tx003.ttl,20,1
pereira2015doacao-orgaos_tx003.ttl,20,2
pereira2015doacao-orgaos_tx003.ttl,20,4
pereira2015doacao-orgaos_tx003.ttl,20,5
pereira2015doacao-orgaos_tx003.ttl,20,7
pereira2015doacao-orgaos_tx003.ttl,20,8
pereira2015doacao-orgaos_tx003.ttl,20,9
pereira2015doacao-orgaos_tx003.ttl,20,10
pereira2015doacao-orgaos_tx003.ttl,40,1
pereira2015doacao-orgaos_tx003.ttl,40,2
pereira2015doacao-orgaos_tx003.ttl,40,3
pereira2015doacao-orgaos_tx003.ttl,40,4
pereira2015doacao-orgaos_tx003.ttl,40,5
pereira2015doacao-orgaos_tx003.ttl,40,7
pereira2015doacao-orgaos_tx003.ttl,40,8
pereira2015doacao-orgaos_tx003.ttl,40,9
pereira2015doacao-orgaos_tx003.ttl,40,10
pereira2015doacao-orgaos_tx003.ttl,60,1
pereira2015doacao-orgaos_tx003.ttl,60,2
pereira2015doacao-orgaos_tx003.ttl,60,3
pereira2015doacao-orgaos_tx003.ttl,60,4
pereira2015doacao-orgaos_tx003.ttl,60,5
pereira2015doacao-orgaos_tx003.ttl,60,6
pereira2015doacao-orgaos_tx003.ttl,60,7
pereira2015doacao-orgaos_tx003.ttl,60,8
pereira2015doacao-orgaos_tx003.ttl,60,9
pereira2015doacao-orgaos_tx003.ttl,60,10
pereira2015doacao-orgaos_tx003.ttl,80,1
pereira2015doacao-orgaos_tx003.ttl,80,2
pereira2015doacao-orgaos_tx003.ttl,80,3
pereira2015doacao-orgaos_tx003.ttl,80,4
pereira2015doacao-orgaos_tx003.ttl,80,5
pereira2015doacao-orgaos_tx003.ttl,80,6
pereira2015doacao-orgaos_tx003.ttl,80,7
pereira2015doacao-orgaos_tx003.ttl,80,8
pereira2015doacao-orgaos_tx003.ttl,80,9
pereira2015doacao-orgaos_tx003.ttl,80,10
plato-ontology2019_tx003.ttl,20,1
plato-ontology2019_tx003.ttl,20,4
plato-ontology2019_tx003.ttl,20,5
plato-ontology2019_tx003.ttl,20,6
plato-ontology2019_tx003.ttl,20,7
plato-ontology2019_tx003.ttl,20,8
plato-ontology2019_tx003.ttl,20,9
plato-ontology2019_tx003.ttl,20,10
plato-ontology2019_tx003.ttl,40,1
plato-ontology2019_tx003.ttl,40,2
plato-ontology2019_tx003.ttl,40,3
plato-ontology2019_tx003.ttl,40,4
plato-ontology2019_tx003.ttl,40,5
plato-ontology2019_tx003.ttl,40,6
plato-ontology2019_tx003.ttl,40,7
plato-ontology2019_tx003.ttl,40,8
plato-ontology2019_tx003.ttl,40,9
plato-ontology2019_tx003.ttl,40,10
plato-ontology2019_tx003.ttl,60,1
plato-ontology2019_tx003.ttl,60,2
plato-ontology2019_tx003.ttl,60,3
plato-ontology2019_tx003.ttl,60,4
plato-ontology2019_tx003.ttl,60,5
plato-ontology2019_tx003.ttl,60,6
plato-ontology2019_tx003.ttl,60,7
plato-ontology2019_tx003.ttl,60,8
plato-ontology2019_tx003.ttl,60,9
plato-ontology2019_tx003.ttl,60,10
plato-ontology2019_tx003.ttl,80,1
plato-ontology2019_tx003.ttl,80,2
plato-ontology2019_tx003.ttl,80,3
plato-ontology2019_tx003.ttl,80,4
plato-ontology2019_tx003.ttl,80,5
plato-ontology2019_tx003.ttl,80,6
plato-ontology2019_tx003.ttl,80,7
plato-ontology2019_tx003.ttl,80,8
plato-ontology2019_tx003.ttl,80,9
plato-ontology2019_tx003.ttl,80,10
ppo-o2021_tx003.ttl,20,1
ppo-o2021_tx003.ttl,20,2
ppo-o2021_tx003.ttl,20,3
ppo-o2021_tx003.ttl,20,5
ppo-o2021_tx003.ttl,20,6
ppo-o2021_tx003.ttl,20,7
ppo-o2021_tx003.ttl,20,9
ppo-o2021_tx003.ttl,40,1
ppo-o2021_tx003.ttl,40,2
ppo-o2021_tx003.ttl,40,3
ppo-o2021_tx003.ttl,40,4
ppo-o2021_tx003.ttl,40,5
ppo-o2021_tx003.ttl,40,6
ppo-o2021_tx003.ttl,40,7
ppo-o2021_tx003.ttl,40,8
ppo-o2021_tx003.ttl,40,9
ppo-o2021_tx003.ttl,40,10
ppo-o2021_tx003.ttl,60,1
ppo-o2021_tx003.ttl,60,2
ppo-o2021_tx003.ttl,60,3
ppo-o2021_tx003.ttl,60,4
ppo-o2021_tx003.ttl,60,5
ppo-o2021_tx003.ttl,60,6
ppo-o2021_tx003.ttl,60,7
ppo-o2021_tx003.ttl,60,8
ppo-o2021_tx003.ttl,60,9
ppo-o2021_tx003.ttl,60,10
ppo-o2021_tx003.ttl,80,1
ppo-o2021_tx003.ttl,80,2
ppo-o2021_tx003.ttl,80,3
ppo-o2021_tx003.ttl,80,4
ppo-o2021_tx003.ttl,80,5
ppo-o2021_tx003.ttl,80,6
ppo-o2021_tx003.ttl,80,7
ppo-o2021_tx003.ttl,80,8
ppo-o2021_tx003.ttl,80,9
ppo-o2021_tx003.ttl,80,10
project-management-ontology_tx001.ttl,40,3
project-management-ontology_tx001.ttl,40,4
project-management-ontology_tx001.ttl,40,5
project-management-ontology_tx001.ttl,40,7
project-management-ontology_tx001.ttl,40,8
project-management-ontology_tx001.ttl,40,9
project-management-ontology_tx001.ttl,60,1
project-management-ontology_tx001.ttl,60,2
project-management-ontology_tx001.ttl,60,3
project-management-ontology_tx001.ttl,60,5
project-management-ontology_tx001.ttl,60,6
project-management-ontology_tx001.ttl,60,7
project-management-ontology_tx001.ttl,60,8
project-management-ontology_tx001.ttl,80,1
project-management-ontology_tx001.ttl,80,2
project-management-ontology_tx001.ttl,80,3
project-management-ontology_tx001.ttl,80,4
project-management-ontology_tx001.ttl,80,5
project-management-ontology_tx001.ttl,80,6
project-management-ontology_tx001.ttl,80,7
project-management-ontology_tx001.ttl,80,8
project-management-ontology_tx001.ttl,80,9
project-management-ontology_tx001.ttl,80,10
project-management-ontology_tx002.ttl,20,1
project-management-ontology_tx002.ttl,20,2
project-management-ontology_tx002.ttl,20,3
project-management-ontology_tx002.ttl,20,4
project-management-ontology_tx002.ttl,20,5
project-management-ontology_tx002.ttl,20,6
project-management-ontology_tx002.ttl,20,7
project-management-ontology_tx002.ttl,20,8
project-management-ontology_tx002.ttl,20,9
project-management-ontology_tx002.ttl,20,10
project-management-ontology_tx002.ttl,40,1
project-management-ontology_tx002.ttl,40,2
project-management-ontology_tx002.ttl,40,3
project-management-ontology_tx002.ttl,40,4
project-management-ontology_tx002.ttl,40,5
project-management-ontology_tx002.ttl,40,6
project-management-ontology_tx002.ttl,40,7
project-management-ontology_tx002.ttl,40,8
project-management-ontology_tx002.ttl,40,9
project-management-ontology_tx002.ttl,40,10
project-management-ontology_tx002.ttl,60,1
project-management-ontology_tx002.ttl,60,2
project-management-ontology_tx002.ttl,60,3
project-management-ontology_tx002.ttl,60,4
project-management-ontology_tx002.ttl,60,5
project-management-ontology_tx002.ttl,60,6
project-management-ontology_tx002.ttl,60,7
project-management-ontology_tx002.ttl,60,8
project-management-ontology_tx002.ttl,60,9
project-management-ontology_tx002.ttl,60,10
project-management-ontology_tx002.ttl,80,1
project-management-ontology_tx002.ttl,80,2
project-management-ontology_tx002.ttl,80,3
project-management-ontology_tx002.ttl,80,4
project-management-ontology_tx002.ttl,80,5
project-management-ontology_tx002.ttl,80,6
project-management-ontology_tx002.ttl,80,7
project-management-ontology_tx002.ttl,80,8
project-management-ontology_tx002.ttl,80,9
project-management-ontology_tx002.ttl,80,10
public-expense-ontology2020_tx002.ttl,20,1
public-expense-ontology2020_tx002.ttl,20,2
public-expense-ontology2020_tx002.ttl,20,3
public-expense-ontology2020_tx002.ttl,20,4
public-expense-ontology2020_tx002.ttl,20,5
public-expense-ontology2020_tx002.ttl,20,6
public-expense-ontology2020_tx002.ttl,20,7
public-expense-ontology2020_tx002.ttl,20,8
public-expense-ontology2020_tx002.ttl,20,9
public-expense-ontology2020_tx002.ttl,20,10
public-expense-ontology2020_tx002.ttl,40,1
public-expense-ontology2020_tx002.ttl,40,2
public-expense-ontology2020_tx002.ttl,40,3
public-expense-ontology2020_tx002.ttl,40,4
public-expense-ontology2020_tx002.ttl,40,5
public-expense-ontology2020_tx002.ttl,40,6
public-expense-ontology2020_tx002.ttl,40,7
public-expense-ontology2020_tx002.ttl,40,8
public-expense-ontology2020_tx002.ttl,40,9
public-expense-ontology2020_tx002.ttl,40,10
public-expense-ontology2020_tx002.ttl,60,1
public-expense-ontology2020_tx002.ttl,60,2
public-expense-ontology2020_tx002.ttl,60,3
public-expense-ontology2020_tx002.ttl,60,4
public-expense-ontology2020_tx002.ttl,60,5
public-expense-ontology2020_tx002.ttl,60,6
public-expense-ontology2020_tx002.ttl,60,7
public-expense-ontology2020_tx002.ttl,60,8
public-expense-ontology2020_tx002.ttl,60,9
public-expense-ontology2020_tx002.ttl,60,10
public-expense-ontology2020_tx002.ttl,80,1
public-expense-ontology2020_tx002.ttl,80,2
public-expense-ontology2020_tx002.ttl,80,3
public-expense-ontology2020_tx002.ttl,80,4
public-expense-ontology2020_tx002.ttl,80,5
public-expense-ontology2020_tx002.ttl,80,6
public-expense-ontology2020_tx002.ttl,80,7
public-expense-ontology2020_tx002.ttl,80,8
public-expense-ontology2020_tx002.ttl,80,9
public-expense-ontology2020_tx002.ttl,80,10
public-tender_tx006.ttl,20,1
public-tender_tx006.ttl,20,2
public-tender_tx006.ttl,20,3
public-tender_tx006.ttl,20,4
public-tender_tx006.ttl,20,5
public-tender_tx006.ttl,20,6
public-tender_tx006.ttl,20,7
public-tender_tx006.ttl,20,8
public-tender_tx006.ttl,20,9
public-tender_tx006.ttl,20,10
public-tender_tx006.ttl,40,1
public-tender_tx006.ttl,40,2
public-tender_tx006.ttl,40,3
public-tender_tx006.ttl,40,4
public-tender_tx006.ttl,40,5
public-tender_tx006.ttl,40,6
public-tender_tx006.ttl,40,7
public-tender_tx006.ttl,40,8
public-tender_tx006.ttl,40,9
public-tender_tx006.ttl,40,10
public-tender_tx006.ttl,60,1
public-tender_tx006.ttl,60,2
public-tender_tx006.ttl,60,3
public-tender_tx006.ttl,60,4
public-tender_tx006.ttl,60,5
public-tender_tx006.ttl,60,6
public-tender_tx006.ttl,60,7
public-tender_tx006.ttl,60,8
public-tender_tx006.ttl,60,9
public-tender_tx006.ttl,60,10
public-tender_tx006.ttl,80,1
public-tender_tx006.ttl,80,2
public-tender_tx006.ttl,80,3
public-tender_tx006.ttl,80,4
public-tender_tx006.ttl,80,5
public-tender_tx006.ttl,80,6
public-tender_tx006.ttl,80,7
public-tender_tx006.ttl,80,8
public-tender_tx006.ttl,80,9
public-tender_tx006.ttl,80,10
qam_tx003.ttl,20,1
qam_tx003.ttl,20,2
qam_tx003.ttl,20,3
qam_tx003.ttl,20,4
qam_tx003.ttl,20,6
qam_tx003.ttl,20,7
qam_tx003.ttl,20,8
qam_tx003.ttl,20,9
qam_tx003.ttl,40,2
qam_tx003.ttl,40,3
qam_tx003.ttl,40,4
qam_tx003.ttl,40,5
qam_tx003.ttl,40,6
qam_tx003.ttl,40,7
qam_tx003.ttl,40,8
qam_tx003.ttl,40,9
qam_tx003.ttl,40,10
qam_tx003.ttl,60,1
qam_tx003.ttl,60,2
qam_tx003.ttl,60,3
qam_tx003.ttl,60,4
qam_tx003.ttl,60,5
qam_tx003.ttl,60,6
qam_tx003.ttl,60,7
qam_tx003.ttl,60,8
qam_tx003.ttl,60,9
qam_tx003.ttl,60,10
qam_tx003.ttl,80,1
qam_tx003.ttl,80,2
qam_tx003.ttl,80,3
qam_tx003.ttl,80,4
qam_tx003.ttl,80,5
qam_tx003.ttl,80,6
qam_tx003.ttl,80,7
qam_tx003.ttl,80,8
qam_tx003.ttl,80,9
qam_tx003.ttl,80,10
qam_tx004.ttl,20,2
qam_tx004.ttl,20,4
qam_tx004.ttl,20,6
qam_tx004.ttl,20,7
qam_tx004.ttl,20,8
qam_tx004.ttl,20,9
qam_tx004.ttl,20,10
qam_tx004.ttl,40,1
qam_tx004.ttl,40,2
qam_tx004.ttl,40,3
qam_tx004.ttl,40,4
qam_tx004.ttl,40,5
qam_tx004.ttl,40,6
qam_tx004.ttl,40,7
qam_tx004.ttl,40,8
qam_tx004.ttl,40,9
qam_tx004.ttl,40,10
qam_tx004.ttl,60,1
qam_tx004.ttl,60,2
qam_tx004.ttl,60,3
qam_tx004.ttl,60,4
qam_tx004.ttl,60,5
qam_tx004.ttl,60,6
qam_tx004.ttl,60,7
qam_tx004.ttl,60,8
qam_tx004.ttl,60,9
qam_tx004.ttl,60,10
qam_tx004.ttl,80,1
qam_tx004.ttl,80,2
qam_tx004.ttl,80,3
qam_tx004.ttl,80,4
qam_tx004.ttl,80,5
qam_tx004.ttl,80,6
qam_tx004.ttl,80,7
qam_tx004.ttl,80,8
qam_tx004.ttl,80,9
qam_tx004.ttl,80,10
real-estate-ontology_tx001.ttl,20,1
real-estate-ontology_tx001.ttl,20,3
real-estate-ontology_tx001.ttl,20,4
real-estate-ontology_tx001.ttl,20,5
real-estate-ontology_tx001.ttl,20,6
real-estate-ontology_tx001.ttl,20,7
real-estate-ontology_tx001.ttl,20,8
real-estate-ontology_tx001.ttl,40,1
real-estate-ontology_tx001.ttl,40,2
real-estate-ontology_tx001.ttl,40,3
real-estate-ontology_tx001.ttl,40,4
real-estate-ontology_tx001.ttl,40,5
real-estate-ontology_tx001.ttl,40,6
real-estate-ontology_tx001.ttl,40,7
real-estate-ontology_tx001.ttl,40,8
real-estate-ontology_tx001.ttl,40,9
real-estate-ontology_tx001.ttl,40,10
real-estate-ontology_tx001.ttl,60,1
real-estate-ontology_tx001.ttl,60,2
real-estate-ontology_tx001.ttl,60,3
real-estate-ontology_tx001.ttl,60,4
real-estate-ontology_tx001.ttl,60,5
real-estate-ontology_tx001.ttl,60,6
real-estate-ontology_tx001.ttl,60,7
real-estate-ontology_tx001.ttl,60,8
real-estate-ontology_tx001.ttl,60,9
real-estate-ontology_tx001.ttl,60,10
real-estate-ontology_tx001.ttl,80,1
real-estate-ontology_tx001.ttl,80,2
real-estate-ontology_tx001.ttl,80,3
real-estate-ontology_tx001.ttl,80,4
real-estate-ontology_tx001.ttl,80,5
real-estate-ontology_tx001.ttl,80,6
real-estate-ontology_tx001.ttl,80,7
real-estate-ontology_tx001.ttl,80,8
real-estate-ontology_tx001.ttl,80,9
real-estate-ontology_tx001.ttl,80,10
repa2021public-administration_tx003.ttl,20,1
repa2021public-administration_tx003.ttl,20,6
repa2021public-administration_tx003.ttl,20,10
repa2021public-administration_tx003.ttl,40,1
repa2021public-administration_tx003.ttl,40,3
repa2021public-administration_tx003.ttl,40,5
repa2021public-administration_tx003.ttl,40,7
repa2021public-administration_tx003.ttl,40,8
repa2021public-administration_tx003.ttl,60,1
repa2021public-administration_tx003.ttl,60,2
repa2021public-administration_tx003.ttl,60,3
repa2021public-administration_tx003.ttl,60,5
repa2021public-administration_tx003.ttl,60,7
repa2021public-administration_tx003.ttl,60,8
repa2021public-administration_tx003.ttl,60,9
repa2021public-administration_tx003.ttl,60,10
repa2021public-administration_tx003.ttl,80,1
repa2021public-administration_tx003.ttl,80,2
repa2021public-administration_tx003.ttl,80,3
repa2021public-administration_tx003.ttl,80,4
repa2021public-administration_tx003.ttl,80,5
repa2021public-administration_tx003.ttl,80,6
repa2021public-administration_tx003.ttl,80,7
repa2021public-administration_tx003.ttl,80,8
repa2021public-administration_tx003.ttl,80,9
repa2021public-administration_tx003.ttl,80,10
rodrigues2019ontocrime_tx002.ttl,20,1
rodrigues2019ontocrime_tx002.ttl,20,2
rodrigues2019ontocrime_tx002.ttl,20,3
rodrigues2019ontocrime_tx002.ttl,20,4
rodrigues2019ontocrime_tx002.ttl,20,5
rodrigues2019ontocrime_tx002.ttl,20,6
rodrigues2019ontocrime_tx002.ttl,20,7
rodrigues2019ontocrime_tx002.ttl,20,8
rodrigues2019ontocrime_tx002.ttl,20,9
rodrigues2019ontocrime_tx002.ttl,20,10
rodrigues2019ontocrime_tx002.ttl,40,1
rodrigues2019ontocrime_tx002.ttl,40,2
rodrigues2019ontocrime_tx002.ttl,40,3
rodrigues2019ontocrime_tx002.ttl,40,4
rodrigues2019ontocrime_tx002.ttl,40,5
rodrigues2019ontocrime_tx002.ttl,40,6
rodrigues2019ontocrime_tx002.ttl,40,7
rodrigues2019ontocrime_tx002.ttl,40,8
rodrigues2019ontocrime_tx002.ttl,40,9
rodrigues2019ontocrime_tx002.ttl,40,10
rodrigues2019ontocrime_tx002.ttl,60,1
rodrigues2019ontocrime_tx002.ttl,60,2
rodrigues2019ontocrime_tx002.ttl,60,3
rodrigues2019ontocrime_tx002.ttl,60,4
rodrigues2019ontocrime_tx002.ttl,60,5
rodrigues2019ontocrime_tx002.ttl,60,6
rodrigues2019ontocrime_tx002.ttl,60,7
rodrigues2019ontocrime_tx002.ttl,60,8
rodrigues2019ontocrime_tx002.ttl,60,9
rodrigues2019ontocrime_tx002.ttl,60,10
rodrigues2019ontocrime_tx002.ttl,80,1
rodrigues2019ontocrime_tx002.ttl,80,2
rodrigues2019ontocrime_tx002.ttl,80,3
rodrigues2019ontocrime_tx002.ttl,80,4
rodrigues2019ontocrime_tx002.ttl,80,5
rodrigues2019ontocrime_tx002.ttl,80,6
rodrigues2019ontocrime_tx002.ttl,80,7
rodrigues2019ontocrime_tx002.ttl,80,8
rodrigues2019ontocrime_tx002.ttl,80,9
rodrigues2019ontocrime_tx002.ttl,80,10
rodrigues2019turbidite_tx002.ttl,20,1
rodrigues2019turbidite_tx002.ttl,20,3
rodrigues2019turbidite_tx002.ttl,20,4
rodrigues2019turbidite_tx002.ttl,20,6
rodrigues2019turbidite_tx002.ttl,20,8
rodrigues2019turbidite_tx002.ttl,20,10
rodrigues2019turbidite_tx002.ttl,40,1
rodrigues2019turbidite_tx002.ttl,40,2
rodrigues2019turbidite_tx002.ttl,40,3
rodrigues2019turbidite_tx002.ttl,40,4
rodrigues2019turbidite_tx002.ttl,40,7
rodrigues2019turbidite_tx002.ttl,40,8
rodrigues2019turbidite_tx002.ttl,40,9
rodrigues2019turbidite_tx002.ttl,40,10
rodrigues2019turbidite_tx002.ttl,60,1
rodrigues2019turbidite_tx002.ttl,60,2
rodrigues2019turbidite_tx002.ttl,60,3
rodrigues2019turbidite_tx002.ttl,60,4
rodrigues2019turbidite_tx002.ttl,60,5
rodrigues2019turbidite_tx002.ttl,60,6
rodrigues2019turbidite_tx002.ttl,60,7
rodrigues2019turbidite_tx002.ttl,60,9
rodrigues2019turbidite_tx002.ttl,60,10
rodrigues2019turbidite_tx002.ttl,80,1
rodrigues2019turbidite_tx002.ttl,80,2
rodrigues2019turbidite_tx002.ttl,80,3
rodrigues2019turbidite_tx002.ttl,80,4
rodrigues2019turbidite_tx002.ttl,80,5
rodrigues2019turbidite_tx002.ttl,80,6
rodrigues2019turbidite_tx002.ttl,80,7
rodrigues2019turbidite_tx002.ttl,80,8
rodrigues2019turbidite_tx002.ttl,80,9
rodrigues2019turbidite_tx002.ttl,80,10
romanenko2023what_tx003.ttl,20,1
romanenko2023what_tx003.ttl,20,2
romanenko2023what_tx003.ttl,20,3
romanenko2023what_tx003.ttl,20,4
romanenko2023what_tx003.ttl,20,5
romanenko2023what_tx003.ttl,20,6
romanenko2023what_tx003.ttl,20,7
romanenko2023what_tx003.ttl,20,8
romanenko2023what_tx003.ttl,20,9
romanenko2023what_tx003.ttl,20,10
romanenko2023what_tx003.ttl,40,1
romanenko2023what_tx003.ttl,40,2
romanenko2023what_tx003.ttl,40,3
romanenko2023what_tx003.ttl,40,4
romanenko2023what_tx003.ttl,40,5
romanenko2023what_tx003.ttl,40,6
romanenko2023what_tx003.ttl,40,7
romanenko2023what_tx003.ttl,40,8
romanenko2023what_tx003.ttl,40,9
romanenko2023what_tx003.ttl,40,10
romanenko2023what_tx003.ttl,60,1
romanenko2023what_tx003.ttl,60,2
romanenko2023what_tx003.ttl,60,3
romanenko2023what_tx003.ttl,60,4
romanenko2023what_tx003.ttl,60,5
romanenko2023what_tx003.ttl,60,6
romanenko2023what_tx003.ttl,60,7
romanenko2023what_tx003.ttl,60,8
romanenko2023what_tx003.ttl,60,9
romanenko2023what_tx003.ttl,60,10
romanenko2023what_tx003.ttl,80,1
romanenko2023what_tx003.ttl,80,2
romanenko2023what_tx003.ttl,80,3
romanenko2023what_tx003.ttl,80,4
romanenko2023what_tx003.ttl,80,5
romanenko2023what_tx003.ttl,80,6
romanenko2023what_tx003.ttl,80,7
romanenko2023what_tx003.ttl,80,8
romanenko2023what_tx003.ttl,80,9
romanenko2023what_tx003.ttl,80,10
romanenko2023what_tx006.ttl,20,5
romanenko2023what_tx006.ttl,20,8
romanenko2023what_tx006.ttl,20,10
romanenko2023what_tx006.ttl,40,3
romanenko2023what_tx006.ttl,40,4
romanenko2023what_tx006.ttl,40,6
romanenko2023what_tx006.ttl,40,7
romanenko2023what_tx006.ttl,40,9
romanenko2023what_tx006.ttl,40,10
romanenko2023what_tx006.ttl,60,1
romanenko2023what_tx006.ttl,60,3
romanenko2023what_tx006.ttl,60,4
romanenko2023what_tx006.ttl,60,6
romanenko2023what_tx006.ttl,60,8
romanenko2023what_tx006.ttl,60,9
romanenko2023what_tx006.ttl,60,10
romanenko2023what_tx006.ttl,80,1
romanenko2023what_tx006.ttl,80,3
romanenko2023what_tx006.ttl,80,4
romanenko2023what_tx006.ttl,80,5
romanenko2023what_tx006.ttl,80,6
romanenko2023what_tx006.ttl,80,7
romanenko2023what_tx006.ttl,80,8
romanenko2023what_tx006.ttl,80,9
romanenko2023what_tx006.ttl,80,10
sales2018cover_tx002.ttl,20,1
sales2018cover_tx002.ttl,20,3
sales2018cover_tx002.ttl,20,4
sales2018cover_tx002.ttl,20,8
sales2018cover_tx002.ttl,20,9
sales2018cover_tx002.ttl,20,10
sales2018cover_tx002.ttl,40,1
sales2018cover_tx002.ttl,40,2
sales2018cover_tx002.ttl,40,3
sales2018cover_tx002.ttl,40,4
sales2018cover_tx002.ttl,40,5
sales2018cover_tx002.ttl,40,6
sales2018cover_tx002.ttl,40,7
sales2018cover_tx002.ttl,40,8
sales2018cover_tx002.ttl,40,9
sales2018cover_tx002.ttl,60,1
sales2018cover_tx002.ttl,60,2
sales2018cover_tx002.ttl,60,3
sales2018cover_tx002.ttl,60,4
sales2018cover_tx002.ttl,60,5
sales2018cover_tx002.ttl,60,6
sales2018cover_tx002.ttl,60,7
sales2018cover_tx002.ttl,60,8
sales2018cover_tx002.ttl,60,9
sales2018cover_tx002.ttl,60,10
sales2018cover_tx002.ttl,80,1
sales2018cover_tx002.ttl,80,2
sales2018cover_tx002.ttl,80,3
sales2018cover_tx002.ttl,80,4
sales2018cover_tx002.ttl,80,5
sales2018cover_tx002.ttl,80,6
sales2018cover_tx002.ttl,80,7
sales2018cover_tx002.ttl,80,8
sales2018cover_tx002.ttl,80,9
sales2018cover_tx002.ttl,80,10
sales2018cover_tx003.ttl,20,1
sales2018cover_tx003.ttl,20,2
sales2018cover_tx003.ttl,20,3
sales2018cover_tx003.ttl,20,4
sales2018cover_tx003.ttl,20,5
sales2018cover_tx003.ttl,20,6
sales2018cover_tx003.ttl,20,7
sales2018cover_tx003.ttl,20,8
sales2018cover_tx003.ttl,20,9
sales2018cover_tx003.ttl,20,10
sales2018cover_tx003.ttl,40,1
sales2018cover_tx003.ttl,40,2
sales2018cover_tx003.ttl,40,3
sales2018cover_tx003.ttl,40,4
sales2018cover_tx003.ttl,40,5
sales2018cover_tx003.ttl,40,6
sales2018cover_tx003.ttl,40,7
sales2018cover_tx003.ttl,40,8
sales2018cover_tx003.ttl,40,9
sales2018cover_tx003.ttl,40,10
sales2018cover_tx003.ttl,60,1
sales2018cover_tx003.ttl,60,2
sales2018cover_tx003.ttl,60,3
sales2018cover_tx003.ttl,60,4
sales2018cover_tx003.ttl,60,5
sales2018cover_tx003.ttl,60,6
sales2018cover_tx003.ttl,60,7
sales2018cover_tx003.ttl,60,8
sales2018cover_tx003.ttl,60,9
sales2018cover_tx003.ttl,60,10
sales2018cover_tx003.ttl,80,1
sales2018cover_tx003.ttl,80,2
sales2018cover_tx003.ttl,80,3
sales2018cover_tx003.ttl,80,4
sales2018cover_tx003.ttl,80,5
sales2018cover_tx003.ttl,80,6
sales2018cover_tx003.ttl,80,7
sales2018cover_tx003.ttl,80,8
sales2018cover_tx003.ttl,80,9
sales2018cover_tx003.ttl,80,10
santos2020valuenetworks_tx003.ttl,20,1
santos2020valuenetworks_tx003.ttl,20,2
santos2020valuenetworks_tx003.ttl,20,3
santos2020valuenetworks_tx003.ttl,20,4
santos2020valuenetworks_tx003.ttl,20,5
santos2020valuenetworks_tx003.ttl,20,6
santos2020valuenetworks_tx003.ttl,20,7
santos2020valuenetworks_tx003.ttl,20,8
santos2020valuenetworks_tx003.ttl,20,9
santos2020valuenetworks_tx003.ttl,20,10
santos2020valuenetworks_tx003.ttl,40,1
santos2020valuenetworks_tx003.ttl,40,2
santos2020valuenetworks_tx003.ttl,40,3
santos2020valuenetworks_tx003.ttl,40,4
santos2020valuenetworks_tx003.ttl,40,5
santos2020valuenetworks_tx003.ttl,40,6
santos2020valuenetworks_tx003.ttl,40,7
santos2020valuenetworks_tx003.ttl,40,8
santos2020valuenetworks_tx003.ttl,40,9
santos2020valuenetworks_tx003.ttl,40,10
santos2020valuenetworks_tx003.ttl,60,1
santos2020valuenetworks_tx003.ttl,60,2
santos2020valuenetworks_tx003.ttl,60,3
santos2020valuenetworks_tx003.ttl,60,4
santos2020valuenetworks_tx003.ttl,60,5
santos2020valuenetworks_tx003.ttl,60,6
santos2020valuenetworks_tx003.ttl,60,7
santos2020valuenetworks_tx003.ttl,60,8
santos2020valuenetworks_tx003.ttl,60,9
santos2020valuenetworks_tx003.ttl,60,10
santos2020valuenetworks_tx003.ttl,80,1
santos2020valuenetworks_tx003.ttl,80,2
santos2020valuenetworks_tx003.ttl,80,3
santos2020valuenetworks_tx003.ttl,80,4
santos2020valuenetworks_tx003.ttl,80,5
santos2020valuenetworks_tx003.ttl,80,6
santos2020valuenetworks_tx003.ttl,80,7
santos2020valuenetworks_tx003.ttl,80,8
santos2020valuenetworks_tx003.ttl,80,9
santos2020valuenetworks_tx003.ttl,80,10
sikora2021online-education_tx001.ttl,20,1
sikora2021online-education_tx001.ttl,20,2
sikora2021online-education_tx001.ttl,20,3
sikora2021online-education_tx001.ttl,20,4
sikora2021online-education_tx001.ttl,20,5
sikora2021online-education_tx001.ttl,20,6
sikora2021online-education_tx001.ttl,20,7
sikora2021online-education_tx001.ttl,20,8
sikora2021online-education_tx001.ttl,20,9
sikora2021online-education_tx001.ttl,20,10
sikora2021online-education_tx001.ttl,40,1
sikora2021online-education_tx001.ttl,40,2
sikora2021online-education_tx001.ttl,40,3
sikora2021online-education_tx001.ttl,40,4
sikora2021online-education_tx001.ttl,40,5
sikora2021online-education_tx001.ttl,40,6
sikora2021online-education_tx001.ttl,40,7
sikora2021online-education_tx001.ttl,40,8
sikora2021online-education_tx001.ttl,40,9
